item_type,provider_type,title,product_name,detail_url,product_url,category_name,subcategory_name,brand,reference,sku,vehicle_scope,match_type,match_confidence
product,product_catalog,,FILTRO DF5209,https://procar.com.co/producto/filtro-df5209/,https://procar.com.co/producto/filtro-df5209/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DF5304,https://procar.com.co/producto/filtro-df5304/,https://procar.com.co/producto/filtro-df5304/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DF5508,https://procar.com.co/producto/filtro-df5508/,https://procar.com.co/producto/filtro-df5508/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFE5550,https://procar.com.co/producto/filtro-dfe5550/,https://procar.com.co/producto/filtro-dfe5550/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFF5506,https://procar.com.co/producto/filtro-dff5506/,https://procar.com.co/producto/filtro-dff5506/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ193,https://procar.com.co/producto/filtro-dfj193/,https://procar.com.co/producto/filtro-dfj193/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ195E,https://procar.com.co/producto/filtro-dfj195e/,https://procar.com.co/producto/filtro-dfj195e/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ208,https://procar.com.co/producto/filtro-dfj208/,https://procar.com.co/producto/filtro-dfj208/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ214,https://procar.com.co/producto/filtro-dfj214/,https://procar.com.co/producto/filtro-dfj214/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ226,https://procar.com.co/producto/filtro-dfj226/,https://procar.com.co/producto/filtro-dfj226/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ321,https://procar.com.co/producto/filtro-dfj321/,https://procar.com.co/producto/filtro-dfj321/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ513,https://procar.com.co/producto/filtro-dfj513/,https://procar.com.co/producto/filtro-dfj513/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ5235,https://procar.com.co/producto/filtro-dfj5235/,https://procar.com.co/producto/filtro-dfj5235/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,FILTRO DFJ5318,https://procar.com.co/producto/filtro-dfj5318/,https://procar.com.co/producto/filtro-dfj5318/,FILTROS,COMBUSTIBLE,ELEMFIL,,,,category_only,medium
product,product_catalog,,STAR CAR PLUS SAE 5W30 API SN,https://procar.com.co/producto/star-car-plus-sae-5w30-api-sn/,https://procar.com.co/producto/star-car-plus-sae-5w30-api-sn/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,Autos,category_only,medium
product,product_catalog,,STAR CAR PLUS SAE 20W50 API SL,https://procar.com.co/producto/star-car-plus-sae-20w50-api-sl/,https://procar.com.co/producto/star-car-plus-sae-20w50-api-sl/,LUBRICANTES,Gasolina y Gas,STAR OIL,,,Autos,category_only,medium
